,Day,Month,PM10_mask,PM2.5,Retrospective,UTC Hour,Year
3920,18,8,0.00,15.8,0,17,2016
3921,18,8,0.00,15.9,0,18,2016
3922,18,8,0.00,18.5,0,19,2016
3923,18,8,0.00,24.4,0,20,2016
3924,18,8,0.00,32.1,0,21,2016
3925,18,8,0.00,31.8,0,22,2016
3926,18,8,0.00,35.7,0,23,2016
3927,19,8,0.00,35.9,0,0,2016
3928,19,8,0.00,31.2,0,1,2016
3929,19,8,0.00,29.1,0,2,2016
3930,19,8,0.00,25.9,0,3,2016
3931,19,8,0.00,26.4,0,4,2016
3932,19,8,0.00,27.0,0,5,2016
3933,19,8,0.00,30.2,0,6,2016
3934,19,8,0.00,29.1,0,7,2016
3935,19,8,0.00,32.6,0,8,2016
3936,19,8,0.00,32.4,0,9,2016
3937,19,8,0.00,32.3,0,10,2016
3938,19,8,0.00,31.5,0,11,2016
3939,19,8,0.00,21.3,0,12,2016
3940,19,8,0.00,14.5,0,13,2016
3941,19,8,0.00,12.2,0,14,2016
3942,19,8,0.00,9.6,0,15,2016
3943,19,8,0.00,11.7,0,16,2016
3944,19,8,0.00,10.8,0,17,2016
3945,19,8,0.00,11.7,0,18,2016
3946,19,8,0.00,12.9,0,19,2016
3947,19,8,1.00,8.5,0,20,2016
3948,19,8,0.00,21.2,0,21,2016
3949,19,8,0.00,21.7,0,22,2016
3950,19,8,0.00,21.6,0,23,2016
3951,20,8,0.00,23.5,0,0,2016
3952,20,8,0.00,21.8,0,1,2016
3953,20,8,0.00,22.7,0,2,2016
3954,20,8,0.00,25.0,0,3,2016
3955,20,8,0.00,23.9,0,4,2016
3956,20,8,0.00,25.5,0,5,2016
3957,20,8,0.00,29.0,0,6,2016
3958,20,8,0.00,32.4,0,7,2016
3959,20,8,0.00,32.9,0,8,2016
3960,20,8,0.00,36.1,0,9,2016
3961,20,8,0.00,29.0,0,10,2016
3962,20,8,0.00,29.9,0,11,2016
3963,20,8,0.00,24.0,0,12,2016
3964,20,8,0.00,20.1,0,13,2016
3965,20,8,0.00,17.1,0,14,2016
3966,20,8,0.00,17.9,0,15,2016
3967,20,8,0.00,19.0,0,16,2016
3968,20,8,0.00,20.2,0,17,2016
3969,20,8,0.00,17.5,0,18,2016
3970,20,8,0.00,18.3,0,19,2016
3971,20,8,0.00,19.1,0,20,2016
3972,20,8,0.00,20.6,0,21,2016
3973,20,8,0.00,24.7,0,22,2016
3974,21,8,0.00,24.1,0,0,2016
3975,21,8,0.00,24.9,0,1,2016
3976,21,8,0.00,27.5,0,2,2016
3977,21,8,0.00,23.8,0,3,2016
3978,21,8,0.00,26.1,0,4,2016
3979,21,8,0.00,25.3,0,5,2016
3980,21,8,0.00,26.4,0,6,2016
3981,21,8,0.00,26.3,0,7,2016
3982,21,8,0.00,27.7,0,8,2016
3983,21,8,0.00,28.0,0,9,2016
3984,21,8,0.00,24.4,0,10,2016
3985,21,8,0.00,23.6,0,11,2016
3986,21,8,0.00,22.0,0,12,2016
3987,21,8,0.00,20.0,0,13,2016
3988,21,8,0.00,20.1,0,14,2016
3989,21,8,0.00,19.5,0,15,2016
3990,21,8,0.00,19.4,0,16,2016
3991,21,8,0.00,17.7,0,17,2016
3992,21,8,0.00,15.8,0,18,2016
3993,21,8,0.00,19.4,0,19,2016
3994,21,8,0.00,17.3,0,20,2016
3995,21,8,0.00,16.5,0,21,2016
3996,21,8,0.00,18.9,0,22,2016
3997,21,8,0.00,20.6,0,23,2016
3998,22,8,0.00,22.3,0,0,2016
3999,22,8,0.00,21.2,0,1,2016
4000,22,8,0.00,21.2,0,2,2016
4001,22,8,0.00,19.0,0,3,2016
4002,22,8,0.00,17.3,0,4,2016
4003,22,8,0.00,17.4,0,5,2016
4004,22,8,0.00,14.9,0,6,2016
4005,22,8,0.00,13.8,0,7,2016
4006,22,8,0.00,11.0,0,8,2016
4007,22,8,0.00,13.4,0,9,2016
4008,22,8,0.00,11.6,0,10,2016
4009,22,8,0.00,15.0,0,11,2016
4010,22,8,0.00,15.6,0,12,2016
4011,22,8,0.00,14.5,0,13,2016
4012,22,8,0.00,14.4,0,14,2016
4013,22,8,0.00,12.1,0,15,2016
4014,22,8,1.00,9.6,0,16,2016
4015,22,8,0.00,9.3,0,17,2016
4016,22,8,0.00,7.7,0,18,2016
4017,22,8,1.00,9.6,0,19,2016
4018,22,8,0.00,7.3,0,20,2016
4019,22,8,1.00,10.8,0,21,2016
4020,22,8,0.00,9.3,0,22,2016
4021,22,8,0.00,8.6,0,23,2016
4022,23,8,0.00,9.9,0,0,2016
4023,23,8,0.00,12.3,0,1,2016
4024,23,8,0.00,12.7,0,2,2016
4025,23,8,0.00,13.0,0,3,2016
4026,23,8,0.00,12.1,0,4,2016
4027,23,8,0.00,11.1,0,5,2016
4028,23,8,0.00,13.7,0,6,2016
4029,23,8,0.00,13.3,0,7,2016
4030,23,8,0.00,14.6,0,8,2016
4031,23,8,0.00,13.6,0,9,2016
4032,23,8,0.00,16.2,0,10,2016
4033,23,8,0.00,16.5,0,11,2016
4034,23,8,0.00,16.5,0,12,2016
4035,23,8,0.00,17.9,0,13,2016
4036,23,8,0.00,21.1,0,15,2016
4037,23,8,0.00,20.5,0,16,2016
4038,23,8,0.00,20.1,0,17,2016
4039,23,8,0.00,19.8,0,18,2016
4040,23,8,0.00,20.1,0,19,2016
4041,23,8,0.00,19.7,0,20,2016
4042,23,8,0.00,16.5,0,21,2016
4043,23,8,0.00,17.1,0,22,2016
4044,23,8,0.00,18.9,0,23,2016
4045,24,8,0.00,17.7,0,0,2016
4046,24,8,0.00,15.8,0,1,2016
4047,24,8,0.00,15.8,0,2,2016
4048,24,8,0.00,19.7,0,3,2016
4049,24,8,0.00,17.2,0,4,2016
4050,24,8,0.00,16.3,0,5,2016
4051,24,8,0.00,15.8,0,6,2016
4052,24,8,0.00,15.3,0,7,2016
4053,24,8,0.00,12.2,0,8,2016
4054,24,8,0.00,15.4,0,9,2016
4055,24,8,0.00,13.8,0,10,2016
4056,24,8,0.00,10.5,0,11,2016
4057,24,8,0.00,12.8,0,12,2016
4058,24,8,0.00,14.7,0,13,2016
4059,24,8,0.00,10.1,0,14,2016
4060,24,8,0.00,11.2,0,15,2016
4061,24,8,0.00,11.6,0,17,2016
4062,24,8,0.00,12.0,0,18,2016
4063,24,8,0.00,11.4,0,19,2016
4064,24,8,1.00,15.1,0,20,2016
4065,24,8,1.00,12.9,0,21,2016
4066,24,8,0.00,8.0,0,23,2016
4067,25,8,0.00,8.0,0,0,2016
4068,25,8,0.00,9.7,0,1,2016
4069,25,8,0.00,9.8,0,2,2016
4070,25,8,0.00,10.0,0,3,2016
4071,25,8,0.00,12.5,0,4,2016
4072,25,8,0.00,11.4,0,5,2016
4073,25,8,0.00,18.6,0,6,2016
4074,25,8,0.00,8.5,0,7,2016
4075,25,8,0.00,10.8,0,8,2016
4076,25,8,0.00,12.8,0,9,2016
4077,25,8,0.00,11.5,0,11,2016
4078,25,8,0.00,9.9,0,12,2016
4079,25,8,0.00,9.1,0,13,2016
4080,25,8,0.00,8.6,0,14,2016
4081,25,8,0.00,8.1,0,15,2016
4082,25,8,0.00,6.5,0,16,2016
4083,25,8,0.00,6.2,0,17,2016
4084,25,8,0.00,7.1,0,18,2016
4085,25,8,0.00,7.6,0,19,2016
4086,25,8,0.00,8.1,0,20,2016
4087,25,8,0.00,12.4,0,21,2016
4088,25,8,0.00,6.7,0,22,2016
4089,25,8,0.00,7.8,0,23,2016
4090,26,8,0.00,7.7,0,0,2016
4091,26,8,0.00,10.1,0,1,2016
4092,26,8,0.00,11.0,0,2,2016
4093,26,8,0.00,14.4,0,3,2016
4094,26,8,0.00,13.5,0,4,2016
4095,26,8,0.00,12.2,0,5,2016
4096,26,8,0.00,12.4,0,6,2016
4097,26,8,0.00,16.0,0,7,2016
4098,26,8,0.00,15.1,0,8,2016
4099,26,8,0.00,11.7,0,9,2016
4100,26,8,0.00,12.7,0,10,2016
4101,26,8,0.00,12.1,0,11,2016
4102,26,8,0.00,13.7,0,12,2016
4103,26,8,0.00,13.3,0,13,2016
4104,26,8,0.00,10.9,0,14,2016
4105,26,8,0.00,9.9,0,15,2016
4106,26,8,0.00,8.3,0,16,2016
4107,26,8,0.00,8.0,0,17,2016
4108,26,8,0.00,9.4,0,18,2016
4109,26,8,0.00,10.7,0,19,2016
4110,26,8,0.00,13.8,0,20,2016
4111,26,8,0.00,16.4,0,21,2016
4112,26,8,0.00,19.5,0,22,2016
4113,26,8,0.00,16.4,0,23,2016
4114,27,8,0.00,15.3,0,0,2016
4115,27,8,0.00,17.2,0,1,2016
4116,27,8,0.00,15.5,0,2,2016
4117,27,8,0.00,17.7,0,3,2016
4118,27,8,0.00,12.0,0,4,2016
4119,27,8,0.00,10.5,0,5,2016
4120,27,8,0.00,12.9,0,6,2016
4121,27,8,0.00,11.6,0,7,2016
4122,27,8,0.00,13.0,0,8,2016
4123,27,8,0.00,12.1,0,9,2016
4124,27,8,0.00,11.3,0,10,2016
4125,27,8,0.00,9.6,0,11,2016
4126,27,8,0.00,10.7,0,12,2016
4127,27,8,0.00,11.5,0,13,2016
4128,27,8,0.00,11.5,0,14,2016
4129,27,8,0.00,11.2,0,15,2016
4130,27,8,0.00,11.2,0,16,2016
4131,27,8,0.00,10.9,0,17,2016
4132,27,8,0.00,11.0,0,18,2016
4133,27,8,0.00,11.4,0,19,2016
4134,27,8,0.00,13.5,0,20,2016
4135,27,8,0.00,11.6,0,21,2016
4136,27,8,0.00,8.0,0,22,2016
4137,27,8,0.00,11.8,0,23,2016
4138,28,8,0.00,16.4,0,0,2016
4139,28,8,0.00,14.3,0,1,2016
4140,28,8,0.00,11.7,0,2,2016
4141,28,8,0.00,11.0,0,3,2016
4142,28,8,0.00,11.4,0,4,2016
4143,28,8,0.00,10.6,0,5,2016
4144,28,8,0.00,9.4,0,6,2016
4145,28,8,0.00,10.9,0,7,2016
4146,28,8,0.00,13.3,0,8,2016
4147,28,8,0.00,16.3,0,9,2016
4148,28,8,0.00,15.7,0,10,2016
4149,28,8,0.00,13.5,0,11,2016
4150,28,8,0.00,13.8,0,12,2016
4151,28,8,0.00,10.5,0,13,2016
4152,28,8,0.00,9.6,0,14,2016
4153,28,8,0.00,9.0,0,15,2016
4154,28,8,0.00,10.7,0,16,2016
4155,28,8,0.00,10.2,0,17,2016
4156,28,8,0.00,10.2,0,18,2016
4157,28,8,0.00,8.8,0,19,2016
4158,28,8,0.00,9.8,0,20,2016
4159,28,8,0.00,12.9,0,21,2016
4160,28,8,0.00,15.4,0,22,2016
4161,28,8,0.00,14.0,0,23,2016
4162,29,8,0.00,15.2,0,0,2016
4163,29,8,0.00,13.4,0,1,2016
4164,29,8,0.00,8.9,0,2,2016
4165,29,8,0.00,10.1,0,3,2016
4166,29,8,0.00,11.9,0,4,2016
4167,29,8,0.00,12.5,0,5,2016
4168,29,8,0.00,13.5,0,6,2016
4169,29,8,0.00,12.8,0,7,2016
4170,29,8,0.00,10.7,0,8,2016
4171,29,8,0.00,10.9,0,9,2016
4172,29,8,0.00,10.6,0,10,2016
4173,29,8,0.00,14.0,0,11,2016
4174,29,8,0.00,10.6,0,12,2016
4175,29,8,0.00,9.1,0,14,2016
4176,29,8,0.00,9.7,0,15,2016
4177,29,8,0.00,10.2,0,16,2016
4178,29,8,0.00,12.1,0,17,2016
4179,29,8,0.00,10.7,0,18,2016
4180,29,8,0.00,11.3,0,19,2016
4181,29,8,0.00,13.1,0,20,2016
4182,29,8,0.00,14.8,0,21,2016
4183,29,8,0.00,9.4,0,22,2016
4184,29,8,0.00,12.4,0,23,2016
4185,30,8,0.00,13.6,0,0,2016
4186,30,8,0.00,14.2,0,1,2016
4187,30,8,0.00,11.1,0,2,2016
4188,30,8,0.00,8.6,0,3,2016
4189,30,8,0.00,4.2,0,4,2016
4190,30,8,0.00,9.1,0,5,2016
4191,30,8,0.00,9.8,0,6,2016
4192,30,8,0.00,8.1,0,7,2016
4193,30,8,0.00,13.0,0,9,2016
4194,30,8,0.00,11.6,0,10,2016
4195,30,8,0.00,11.7,0,11,2016
4196,30,8,0.00,8.0,0,12,2016
4197,30,8,0.00,7.7,0,13,2016
4198,30,8,0.00,8.2,0,14,2016
4199,30,8,0.00,7.0,0,15,2016
4200,30,8,0.00,7.4,0,16,2016
4201,30,8,0.00,9.2,0,17,2016
4202,30,8,0.00,8.7,0,18,2016
4203,30,8,0.00,11.9,0,19,2016
4204,30,8,0.00,13.5,0,20,2016
4205,30,8,0.00,13.1,0,21,2016
4206,30,8,0.00,14.2,0,22,2016
4207,30,8,0.00,12.5,0,23,2016
4208,31,8,0.00,12.2,0,0,2016
4209,31,8,0.00,12.2,0,1,2016
4210,31,8,0.00,11.8,0,2,2016
4211,31,8,0.00,12.9,0,3,2016
4212,31,8,0.00,12.0,0,4,2016
4213,31,8,0.00,11.0,0,5,2016
4214,31,8,0.00,8.2,0,6,2016
4215,31,8,0.00,10.2,0,7,2016
4216,31,8,0.00,9.8,0,8,2016
4217,31,8,0.00,9.9,0,10,2016
4218,31,8,0.00,10.2,0,11,2016
4219,31,8,0.00,10.2,0,12,2016
4220,31,8,0.00,8.2,0,13,2016
4221,31,8,0.00,9.3,0,14,2016
4222,31,8,0.00,6.9,0,15,2016
4223,31,8,0.00,9.4,0,16,2016
4224,31,8,0.00,12.1,0,17,2016
4225,31,8,0.00,9.2,0,18,2016
4226,31,8,0.00,11.9,0,19,2016
4227,31,8,0.00,9.6,0,20,2016
4228,31,8,0.00,9.8,0,21,2016
4229,31,8,0.00,10.3,0,22,2016
4230,31,8,0.00,10.4,0,23,2016
4231,1,9,0.00,8.9,0,0,2016
4232,1,9,0.00,12.0,0,1,2016
4233,1,9,0.00,10.8,0,2,2016
4234,1,9,0.00,14.1,0,3,2016
4235,1,9,0.00,8.4,0,4,2016
4236,1,9,0.00,9.9,0,5,2016
4237,1,9,0.00,9.0,0,6,2016
4238,1,9,0.00,8.3,0,7,2016
4239,1,9,1.00,3.9,0,8,2016
4240,1,9,0.00,12.3,0,9,2016
4241,1,9,0.00,12.2,0,10,2016
4242,1,9,0.00,10.7,0,11,2016
4243,1,9,0.00,7.7,0,12,2016
4244,1,9,0.00,10.5,0,13,2016
4245,1,9,0.00,6.8,0,14,2016
4246,1,9,0.00,8.9,0,16,2016
4247,1,9,0.00,12.2,0,17,2016
4248,1,9,0.00,8.4,0,18,2016
4249,1,9,0.00,9.1,0,19,2016
4250,1,9,0.00,13.1,0,20,2016
4251,1,9,0.00,12.8,0,21,2016
4252,1,9,0.00,12.5,0,22,2016
4253,1,9,0.00,9.0,0,23,2016
4254,2,9,0.00,14.8,0,0,2016
4255,2,9,0.00,14.1,0,1,2016
4256,2,9,0.00,11.4,0,2,2016
4257,2,9,0.00,10.9,0,3,2016
4258,2,9,0.00,10.3,0,4,2016
4259,2,9,0.00,12.8,0,5,2016
4260,2,9,0.00,15.5,0,6,2016
4261,2,9,0.00,14.3,0,7,2016
4262,2,9,0.00,14.1,0,8,2016
4263,2,9,0.00,13.5,0,9,2016
4264,2,9,1.00,4.4,0,10,2016
4265,2,9,1.00,6.4,0,11,2016
4266,2,9,1.00,3.3,0,12,2016
4267,2,9,1.00,4.0,0,13,2016
4268,2,9,1.00,3.0,0,14,2016
4269,2,9,1.00,6.0,0,15,2016
4270,2,9,1.00,7.8,0,16,2016
4271,2,9,0.00,8.4,0,17,2016
4272,2,9,0.00,9.4,0,18,2016
4273,2,9,0.00,10.6,0,19,2016
4274,2,9,0.00,12.8,0,20,2016
4275,2,9,0.00,12.8,0,21,2016
4276,2,9,0.00,13.7,0,22,2016
4277,2,9,0.00,9.5,0,23,2016
4278,3,9,0.00,11.2,0,0,2016
4279,3,9,0.00,11.2,0,1,2016
4280,3,9,0.00,11.3,0,2,2016
4281,3,9,0.00,11.3,0,3,2016
4282,4,9,0.00,9.7,0,18,2016
4283,4,9,0.00,17.0,0,19,2016
4284,4,9,0.00,16.3,0,20,2016
4285,4,9,0.00,23.4,0,21,2016
4286,4,9,0.00,18.3,0,22,2016
4287,4,9,0.00,21.9,0,23,2016
4288,5,9,0.00,20.1,0,0,2016
4289,5,9,0.00,17.3,0,1,2016
4290,5,9,0.00,13.7,0,2,2016
4291,5,9,0.00,16.8,0,3,2016
4292,5,9,0.00,20.4,0,4,2016
4293,5,9,0.00,10.7,0,5,2016
4294,5,9,0.00,18.4,0,6,2016
4295,5,9,0.00,19.2,0,7,2016
4296,5,9,0.00,20.3,0,8,2016
4297,5,9,0.00,20.1,0,9,2016
4298,5,9,0.00,17.9,0,10,2016
4299,5,9,0.00,15.0,0,11,2016
4300,5,9,0.00,16.5,0,12,2016
4301,5,9,0.00,15.7,0,13,2016
4302,5,9,0.00,15.6,0,14,2016
4303,5,9,0.00,15.5,0,15,2016
4304,5,9,0.00,14.7,0,16,2016
4305,5,9,0.00,16.0,0,17,2016
4306,5,9,0.00,15.7,0,18,2016
4307,5,9,0.00,16.4,0,19,2016
4308,5,9,0.00,18.8,0,20,2016
4309,5,9,0.00,23.5,0,21,2016
4310,5,9,0.00,23.7,0,22,2016
4311,5,9,0.00,18.4,0,23,2016
4312,6,9,0.00,16.7,0,0,2016
4313,6,9,0.00,16.6,0,1,2016
4314,6,9,0.00,20.8,0,2,2016
4315,6,9,0.00,21.7,0,3,2016
4316,6,9,0.00,18.2,0,4,2016
4317,6,9,0.00,14.1,0,5,2016
4318,6,9,0.00,13.5,0,6,2016
4319,6,9,0.00,17.9,0,7,2016
4320,6,9,0.00,17.8,0,8,2016
4321,6,9,0.00,20.4,0,9,2016
4322,6,9,0.00,17.0,0,10,2016
4323,6,9,0.00,12.9,0,11,2016
4324,6,9,0.00,7.0,0,12,2016
4325,6,9,0.00,12.1,0,13,2016
4326,6,9,0.00,9.0,0,14,2016
4327,6,9,0.00,14.7,0,15,2016
4328,6,9,0.00,11.1,0,18,2016
4329,6,9,0.00,12.3,0,19,2016
4330,6,9,0.00,11.5,0,20,2016
4331,6,9,0.00,16.2,0,21,2016
4332,6,9,0.00,14.5,0,22,2016
4333,6,9,0.00,7.3,0,23,2016
4334,7,9,0.00,5.4,0,0,2016
4335,7,9,0.00,9.6,0,1,2016
4336,7,9,0.00,8.8,0,2,2016
4337,7,9,0.00,10.3,0,3,2016
4338,7,9,0.00,8.6,0,4,2016
4339,7,9,0.00,10.6,0,5,2016
4340,7,9,0.00,12.1,0,6,2016
4341,7,9,0.00,12.4,0,7,2016
4342,7,9,0.00,13.8,0,8,2016
4343,7,9,0.00,14.1,0,9,2016
4344,7,9,0.00,15.3,0,11,2016
4345,7,9,0.00,17.1,0,12,2016
4346,7,9,0.00,15.8,0,13,2016
4347,7,9,0.00,15.1,0,14,2016
4348,7,9,0.00,12.2,0,15,2016
4349,7,9,0.00,12.6,0,16,2016
4350,7,9,0.00,14.6,0,17,2016
4351,7,9,0.00,17.1,0,18,2016
4352,7,9,0.00,13.7,0,19,2016
4353,7,9,0.00,16.3,0,20,2016
4354,7,9,0.00,14.8,0,21,2016
4355,7,9,0.00,12.3,0,22,2016
4356,7,9,0.00,8.3,0,23,2016
4357,8,9,1.00,13.2,0,0,2016
4358,8,9,0.00,9.1,0,1,2016
4359,8,9,0.00,11.4,0,2,2016
4360,8,9,0.00,9.8,0,3,2016
4361,8,9,0.00,10.3,0,4,2016
4362,8,9,0.00,16.3,0,5,2016
4363,8,9,0.00,13.6,0,6,2016
4364,8,9,0.00,10.9,0,7,2016
4365,8,9,0.00,16.4,0,8,2016
4366,8,9,0.00,16.3,0,9,2016
4367,8,9,0.00,13.9,0,10,2016
4368,8,9,0.00,13.9,0,11,2016
4369,8,9,0.00,10.0,0,12,2016
4370,8,9,0.00,8.4,0,13,2016
4371,8,9,1.00,5.4,0,14,2016
4372,8,9,0.00,11.6,0,15,2016
4373,8,9,0.00,8.3,0,16,2016
4374,8,9,1.00,3.2,0,17,2016
4375,8,9,0.00,11.7,0,18,2016
4376,8,9,0.00,10.1,0,19,2016
4377,8,9,0.00,16.6,0,20,2016
4378,8,9,0.00,14.5,0,21,2016
4379,8,9,0.00,13.4,0,22,2016
4380,8,9,0.00,15.1,0,23,2016
4381,9,9,0.00,16.0,0,0,2016
4382,9,9,0.00,16.7,0,1,2016
4383,9,9,0.00,17.7,0,2,2016
4384,9,9,0.00,15.4,0,3,2016
4385,9,9,0.00,15.4,0,4,2016
4386,9,9,0.00,14.3,0,5,2016
4387,9,9,0.00,17.5,0,6,2016
4388,9,9,0.00,14.0,0,7,2016
4389,9,9,0.00,13.7,0,8,2016
4390,9,9,0.00,11.8,0,9,2016
4391,9,9,0.00,12.5,0,10,2016
4392,9,9,0.00,13.9,0,11,2016
4393,9,9,0.00,15.2,0,12,2016
4394,9,9,0.00,10.9,0,13,2016
4395,9,9,0.00,13.4,0,14,2016
4396,9,9,0.00,13.0,0,15,2016
4397,9,9,0.00,15.5,0,16,2016
4398,9,9,0.00,13.1,0,17,2016
4399,9,9,0.00,17.7,0,18,2016
4400,9,9,0.00,15.8,0,19,2016
4401,9,9,0.00,14.4,0,20,2016
4402,9,9,0.00,18.5,0,21,2016
4403,9,9,0.00,22.5,0,22,2016
4404,9,9,0.00,20.1,0,23,2016
4405,10,9,0.00,22.7,0,0,2016
4406,10,9,0.00,23.8,0,1,2016
4407,10,9,0.00,20.7,0,2,2016
4408,10,9,0.00,19.2,0,3,2016
4409,10,9,0.00,21.0,0,4,2016
4410,10,9,0.00,20.2,0,5,2016
4411,10,9,0.00,21.6,0,6,2016
4412,10,9,0.00,22.0,0,9,2016
4413,10,9,0.00,17.9,0,10,2016
4414,10,9,0.00,18.8,0,11,2016
4415,10,9,0.00,17.0,0,12,2016
4416,10,9,0.00,12.8,0,13,2016
4417,10,9,0.00,14.9,0,14,2016
4418,10,9,1.00,7.9,0,15,2016
4419,10,9,1.00,6.8,0,16,2016
4420,10,9,0.00,10.1,0,18,2016
4421,10,9,0.00,17.3,0,19,2016
4422,10,9,0.00,16.7,0,20,2016
4423,10,9,0.00,17.9,0,21,2016
4424,10,9,0.00,16.7,0,22,2016
4425,10,9,0.00,15.2,0,23,2016
4426,11,9,0.00,13.8,0,0,2016
4427,11,9,1.00,11.6,0,1,2016
4428,11,9,1.00,3.1,0,2,2016
4429,11,9,0.00,11.9,0,3,2016
4430,11,9,1.00,5.9,0,4,2016
4431,11,9,0.00,15.5,0,5,2016
4432,11,9,0.00,16.4,0,6,2016
4433,11,9,0.00,11.7,0,7,2016
4434,11,9,0.00,12.5,0,8,2016
4435,11,9,1.00,5.4,0,9,2016
4436,11,9,0.00,6.6,0,10,2016
4437,11,9,0.00,8.7,0,11,2016
4438,11,9,0.00,11.6,0,12,2016
4439,11,9,1.00,8.0,0,13,2016
4440,11,9,0.00,10.6,0,15,2016
4441,11,9,0.00,9.4,0,16,2016
4442,11,9,0.00,10.5,0,17,2016
4443,11,9,0.00,9.4,0,18,2016
4444,11,9,0.00,7.8,0,19,2016
4445,11,9,0.00,10.5,0,20,2016
4446,11,9,0.00,4.6,0,21,2016
4447,11,9,1.00,4.0,0,22,2016
4448,11,9,1.00,3.6,0,23,2016
4449,12,9,1.00,4.8,0,0,2016
4450,12,9,1.00,4.4,0,1,2016
4451,12,9,0.00,11.3,0,2,2016
4452,12,9,0.00,6.4,0,3,2016
4453,12,9,0.00,9.4,0,4,2016
4454,12,9,0.00,8.5,0,5,2016
4455,12,9,0.00,9.4,0,6,2016
4456,12,9,0.00,8.8,0,7,2016
4457,12,9,0.00,10.5,0,8,2016
4458,12,9,0.00,10.1,0,11,2016
4459,12,9,0.00,9.5,0,12,2016
4460,12,9,0.00,8.7,0,13,2016
4461,12,9,0.00,10.9,0,14,2016
4462,12,9,0.00,8.1,0,15,2016
4463,12,9,0.00,7.0,0,16,2016
4464,12,9,0.00,10.9,0,17,2016
4465,12,9,0.00,6.2,0,18,2016
4466,12,9,0.00,10.5,0,19,2016
4467,12,9,0.00,9.8,0,20,2016
4468,12,9,0.00,9.5,0,21,2016
4469,12,9,0.00,11.5,0,22,2016
4470,12,9,0.00,13.4,0,23,2016
4471,13,9,0.00,10.5,0,0,2016
4472,13,9,0.00,7.6,0,1,2016
4473,13,9,0.00,9.2,0,2,2016
4474,13,9,0.00,10.8,0,3,2016
4475,13,9,0.00,15.7,0,4,2016
4476,13,9,0.00,18.2,0,5,2016
4477,13,9,0.00,21.8,0,6,2016
4478,13,9,0.00,18.2,0,7,2016
4479,13,9,0.00,18.7,0,9,2016
4480,13,9,0.00,17.7,0,10,2016
4481,13,9,0.00,18.3,0,11,2016
4482,13,9,0.00,16.3,0,12,2016
4483,13,9,0.00,14.3,0,13,2016
4484,13,9,0.00,12.7,0,14,2016
4485,13,9,0.00,11.1,0,15,2016
4486,13,9,0.00,10.5,0,16,2016
4487,13,9,0.00,9.4,0,17,2016
4488,13,9,0.00,4.5,0,18,2016
4489,13,9,0.00,10.0,0,19,2016
4490,13,9,0.00,8.2,0,20,2016
4491,13,9,1.00,4.7,0,21,2016
4492,13,9,0.00,11.1,0,22,2016
4493,13,9,0.00,11.0,0,23,2016
4494,14,9,0.00,11.3,0,0,2016
4495,14,9,0.00,9.2,0,1,2016
4496,14,9,0.00,11.8,0,2,2016
4497,14,9,0.00,11.9,0,3,2016
4498,14,9,0.00,12.2,0,4,2016
4499,14,9,0.00,16.4,0,5,2016
4500,14,9,0.00,17.5,0,6,2016
4501,14,9,0.00,17.1,0,7,2016
4502,14,9,0.00,15.6,0,8,2016
4503,14,9,0.00,15.0,0,9,2016
4504,14,9,0.00,16.5,0,10,2016
4505,14,9,0.00,11.8,0,11,2016
4506,14,9,0.00,14.9,0,12,2016
4507,14,9,0.00,18.1,0,13,2016
4508,14,9,0.00,16.5,0,14,2016
4509,14,9,0.00,15.7,0,15,2016
4510,14,9,0.00,10.1,0,17,2016
4511,14,9,0.00,9.6,0,18,2016
4512,14,9,0.00,8.9,0,19,2016
4513,14,9,0.00,10.1,0,20,2016
4514,14,9,0.00,7.8,0,21,2016
4515,14,9,0.00,6.9,0,22,2016
4516,14,9,0.00,11.4,0,23,2016
4517,15,9,0.00,11.6,0,0,2016
4518,15,9,0.00,13.4,0,1,2016
4519,15,9,0.00,16.4,0,2,2016
4520,15,9,0.00,16.9,0,3,2016
4521,15,9,0.00,11.8,0,4,2016
4522,15,9,0.00,10.3,0,5,2016
4523,15,9,0.00,11.2,0,6,2016
4524,15,9,0.00,16.4,0,7,2016
4525,15,9,0.00,13.8,0,8,2016
4526,15,9,0.00,13.6,0,9,2016
4527,15,9,0.00,12.1,0,10,2016
4528,15,9,0.00,10.8,0,11,2016
4529,15,9,0.00,13.3,0,12,2016
4530,15,9,0.00,12.2,0,13,2016
4531,15,9,0.00,10.7,0,14,2016
4532,15,9,1.00,5.6,0,15,2016
4533,15,9,0.00,7.6,0,16,2016
4534,15,9,0.00,11.6,0,17,2016
4535,15,9,1.00,3.7,0,18,2016
4536,15,9,0.00,10.1,0,19,2016
4537,15,9,0.00,9.9,0,20,2016
4538,15,9,0.00,6.9,0,21,2016
4539,15,9,0.00,3.6,0,22,2016
4540,15,9,0.00,3.5,0,23,2016
4541,16,9,0.00,3.6,0,0,2016
4542,16,9,0.00,3.5,0,1,2016
4543,16,9,1.00,7.2,0,2,2016
4544,16,9,1.00,6.2,0,3,2016
4545,16,9,1.00,8.0,0,4,2016
4546,18,9,1.00,11.1,0,18,2016
4547,18,9,0.00,9.1,0,19,2016
4548,18,9,0.00,9.5,0,20,2016
4549,18,9,0.00,10.4,0,21,2016
4550,18,9,0.00,11.4,0,22,2016
4551,18,9,0.00,11.5,0,23,2016
4552,19,9,0.00,12.8,0,0,2016
4553,19,9,0.00,14.3,0,1,2016
