Date,Day,Month,PM10_mask,PM2.5,Retrospective,UTC Hour,Year,latitude,longitude
2016-03-19,19,3,1.00,94.7,0,11,2016,18.7904,98.9847
2016-03-19,19,3,1.00,95.0,0,12,2016,18.7904,98.9847
2016-03-19,19,3,1.00,78.4,0,13,2016,18.7904,98.9847
2016-03-19,19,3,1.00,74.7,0,14,2016,18.7904,98.9847
2016-03-19,19,3,1.00,75.1,0,15,2016,18.7904,98.9847
2016-03-19,19,3,1.00,78.0,0,16,2016,18.7904,98.9847
2016-03-19,19,3,1.00,77.6,0,17,2016,18.7904,98.9847
2016-03-19,19,3,1.00,79.0,0,18,2016,18.7904,98.9847
2016-03-19,19,3,1.00,89.4,0,19,2016,18.7904,98.9847
2016-03-19,19,3,1.00,101.1,0,20,2016,18.7904,98.9847
2016-03-19,19,3,1.00,109.9,0,21,2016,18.7904,98.9847
2016-03-19,19,3,1.00,106.9,0,22,2016,18.7904,98.9847
2016-03-19,19,3,1.00,105.0,0,23,2016,18.7904,98.9847
2016-03-20,20,3,1.00,104.6,0,0,2016,18.7904,98.9847
2016-03-20,20,3,1.00,109.4,0,1,2016,18.7904,98.9847
2016-03-20,20,3,1.00,94.9,0,2,2016,18.7904,98.9847
2016-03-20,20,3,1.00,76.7,0,3,2016,18.7904,98.9847
2016-03-20,20,3,1.00,78.2,0,4,2016,18.7904,98.9847
2016-03-20,20,3,1.00,91.7,0,5,2016,18.7904,98.9847
2016-03-20,20,3,1.00,113.7,0,6,2016,18.7904,98.9847
2016-03-20,20,3,1.00,69.7,0,7,2016,18.7904,98.9847
2016-03-20,20,3,1.00,71.1,0,8,2016,18.7904,98.9847
2016-03-20,20,3,1.00,87.7,0,9,2016,18.7904,98.9847
2016-03-20,20,3,1.00,98.5,0,10,2016,18.7904,98.9847
2016-03-20,20,3,1.00,101.7,0,11,2016,18.7904,98.9847
2016-03-20,20,3,1.00,95.7,0,12,2016,18.7904,98.9847
2016-03-20,20,3,1.00,99.5,0,13,2016,18.7904,98.9847
2016-03-20,20,3,1.00,97.3,0,14,2016,18.7904,98.9847
2016-03-20,20,3,1.00,98.8,0,15,2016,18.7904,98.9847
2016-03-20,20,3,1.00,100.7,0,16,2016,18.7904,98.9847
2016-03-20,20,3,1.00,101.2,0,17,2016,18.7904,98.9847
2016-03-20,20,3,1.00,107.6,0,18,2016,18.7904,98.9847
2016-03-20,20,3,1.00,123.9,0,19,2016,18.7904,98.9847
2016-03-20,20,3,1.00,119.7,0,20,2016,18.7904,98.9847
2016-03-20,20,3,1.00,113.1,0,21,2016,18.7904,98.9847
2016-03-20,20,3,1.00,105.0,0,22,2016,18.7904,98.9847
2016-03-20,20,3,1.00,91.9,0,23,2016,18.7904,98.9847
2016-03-21,21,3,1.00,79.4,0,0,2016,18.7904,98.9847
2016-03-21,21,3,1.00,70.4,0,1,2016,18.7904,98.9847
2016-03-21,21,3,1.00,70.2,0,2,2016,18.7904,98.9847
2016-03-21,21,3,1.00,53.0,0,3,2016,18.7904,98.9847
2016-03-21,21,3,1.00,57.8,0,4,2016,18.7904,98.9847
2016-03-21,21,3,1.00,50.7,0,5,2016,18.7904,98.9847
2016-03-21,21,3,1.00,54.4,0,6,2016,18.7904,98.9847
2016-03-21,21,3,1.00,65.4,0,7,2016,18.7904,98.9847
2016-03-21,21,3,1.00,95.9,0,8,2016,18.7904,98.9847
2016-03-21,21,3,1.00,103.9,0,9,2016,18.7904,98.9847
2016-03-21,21,3,1.00,82.7,0,10,2016,18.7904,98.9847
2016-03-21,21,3,1.00,64.4,0,11,2016,18.7904,98.9847
2016-03-21,21,3,1.00,52.0,0,12,2016,18.7904,98.9847
2016-03-21,21,3,1.00,49.2,0,13,2016,18.7904,98.9847
2016-03-21,21,3,1.00,53.3,0,14,2016,18.7904,98.9847
2016-03-21,21,3,1.00,59.2,0,15,2016,18.7904,98.9847
2016-03-21,21,3,1.00,60.5,0,16,2016,18.7904,98.9847
2016-03-21,21,3,1.00,64.2,0,17,2016,18.7904,98.9847
2016-03-21,21,3,1.00,68.2,0,18,2016,18.7904,98.9847
2016-03-21,21,3,1.00,73.7,0,19,2016,18.7904,98.9847
2016-03-21,21,3,1.00,71.0,0,20,2016,18.7904,98.9847
2016-03-21,21,3,1.00,71.1,0,21,2016,18.7904,98.9847
2016-03-21,21,3,1.00,68.9,0,22,2016,18.7904,98.9847
2016-03-21,21,3,1.00,64.5,0,23,2016,18.7904,98.9847
2016-03-22,22,3,0.00,55.5,0,0,2016,18.7904,98.9847
2016-03-22,22,3,0.00,52.1,0,1,2016,18.7904,98.9847
2016-03-22,22,3,0.00,52.3,0,2,2016,18.7904,98.9847
2016-03-22,22,3,0.00,45.7,0,3,2016,18.7904,98.9847
2016-03-22,22,3,0.00,42.6,0,4,2016,18.7904,98.9847
2016-03-22,22,3,0.00,48.5,0,5,2016,18.7904,98.9847
2016-03-22,22,3,0.00,53.7,0,6,2016,18.7904,98.9847
2016-03-22,22,3,0.00,61.4,0,7,2016,18.7904,98.9847
2016-03-22,22,3,0.00,68.4,0,8,2016,18.7904,98.9847
2016-03-22,22,3,0.00,78.4,0,9,2016,18.7904,98.9847
2016-03-22,22,3,0.00,87.5,0,10,2016,18.7904,98.9847
2016-03-22,22,3,0.00,91.1,0,11,2016,18.7904,98.9847
2016-03-22,22,3,0.00,94.0,0,12,2016,18.7904,98.9847
2016-03-22,22,3,0.00,86.7,0,13,2016,18.7904,98.9847
2016-03-22,22,3,0.00,85.6,0,14,2016,18.7904,98.9847
2016-03-22,22,3,0.00,86.2,0,15,2016,18.7904,98.9847
2016-03-22,22,3,0.00,86.6,0,16,2016,18.7904,98.9847
2016-03-22,22,3,0.00,84.3,0,17,2016,18.7904,98.9847
2016-03-22,22,3,0.00,90.4,0,18,2016,18.7904,98.9847
2016-03-22,22,3,0.00,100.5,0,19,2016,18.7904,98.9847
2016-03-22,22,3,0.00,104.9,0,20,2016,18.7904,98.9847
2016-03-22,22,3,0.00,105.2,0,21,2016,18.7904,98.9847
2016-03-22,22,3,0.00,101.1,0,22,2016,18.7904,98.9847
2016-03-22,22,3,0.00,94.2,0,23,2016,18.7904,98.9847
2016-03-23,23,3,0.00,79.1,0,0,2016,18.7904,98.9847
2016-03-23,23,3,0.00,67.2,0,1,2016,18.7904,98.9847
2016-03-23,23,3,1.00,47.7,0,2,2016,18.7904,98.9847
2016-03-23,23,3,1.00,52.9,0,3,2016,18.7904,98.9847
2016-03-23,23,3,1.00,55.2,0,4,2016,18.7904,98.9847
2016-03-23,23,3,1.00,52.5,0,5,2016,18.7904,98.9847
2016-03-23,23,3,1.00,64.9,0,6,2016,18.7904,98.9847
2016-03-23,23,3,1.00,75.1,0,7,2016,18.7904,98.9847
2016-03-23,23,3,1.00,92.0,0,8,2016,18.7904,98.9847
2016-03-23,23,3,1.00,96.8,0,9,2016,18.7904,98.9847
2016-03-23,23,3,1.00,98.9,0,10,2016,18.7904,98.9847
2016-03-23,23,3,1.00,96.7,0,11,2016,18.7904,98.9847
2016-03-23,23,3,1.00,95.2,0,12,2016,18.7904,98.9847
2016-03-23,23,3,1.00,93.5,0,13,2016,18.7904,98.9847
2016-03-23,23,3,1.00,90.5,0,14,2016,18.7904,98.9847
2016-03-23,23,3,1.00,89.4,0,15,2016,18.7904,98.9847
2016-03-23,23,3,1.00,90.6,0,16,2016,18.7904,98.9847
2016-03-23,23,3,1.00,96.8,0,17,2016,18.7904,98.9847
2016-03-23,23,3,1.00,112.4,0,18,2016,18.7904,98.9847
2016-03-23,23,3,1.00,113.5,0,19,2016,18.7904,98.9847
2016-03-23,23,3,1.00,118.8,0,20,2016,18.7904,98.9847
2016-03-23,23,3,1.00,108.3,0,21,2016,18.7904,98.9847
2016-03-23,23,3,1.00,98.7,0,22,2016,18.7904,98.9847
2016-03-23,23,3,1.00,88.9,0,23,2016,18.7904,98.9847
2016-03-24,24,3,1.00,80.6,0,0,2016,18.7904,98.9847
2016-03-24,24,3,1.00,75.9,0,1,2016,18.7904,98.9847
2016-03-24,24,3,1.00,76.5,0,2,2016,18.7904,98.9847
2016-03-24,24,3,1.00,74.5,0,3,2016,18.7904,98.9847
2016-03-24,24,3,1.00,77.4,0,4,2016,18.7904,98.9847
2016-03-24,24,3,1.00,80.5,0,5,2016,18.7904,98.9847
2016-03-24,24,3,1.00,75.0,0,6,2016,18.7904,98.9847
2016-03-24,24,3,1.00,102.9,0,7,2016,18.7904,98.9847
2016-03-24,24,3,1.00,103.1,0,8,2016,18.7904,98.9847
2016-03-24,24,3,1.00,97.4,0,9,2016,18.7904,98.9847
2016-03-24,24,3,1.00,91.1,0,10,2016,18.7904,98.9847
2016-03-24,24,3,1.00,94.9,0,11,2016,18.7904,98.9847
2016-03-24,24,3,1.00,93.0,0,12,2016,18.7904,98.9847
2016-03-24,24,3,1.00,92.8,0,13,2016,18.7904,98.9847
2016-03-24,24,3,1.00,96.2,0,14,2016,18.7904,98.9847
2016-03-24,24,3,1.00,110.8,0,15,2016,18.7904,98.9847
2016-03-24,24,3,1.00,112.6,0,16,2016,18.7904,98.9847
2016-03-24,24,3,1.00,115.6,0,17,2016,18.7904,98.9847
2016-03-24,24,3,1.00,142.2,0,18,2016,18.7904,98.9847
2016-03-24,24,3,1.00,122.7,0,19,2016,18.7904,98.9847
2016-03-24,24,3,1.00,132.2,0,20,2016,18.7904,98.9847
2016-03-24,24,3,1.00,146.3,0,21,2016,18.7904,98.9847
2016-03-24,24,3,1.00,161.5,0,22,2016,18.7904,98.9847
2016-03-24,24,3,1.00,170.0,0,23,2016,18.7904,98.9847
2016-03-25,25,3,1.00,164.4,0,0,2016,18.7904,98.9847
2016-03-25,25,3,1.00,145.4,0,1,2016,18.7904,98.9847
2016-03-25,25,3,1.00,139.7,0,2,2016,18.7904,98.9847
2016-03-25,25,3,1.00,124.4,0,3,2016,18.7904,98.9847
2016-03-25,25,3,1.00,120.0,0,4,2016,18.7904,98.9847
2016-03-25,25,3,1.00,108.7,0,5,2016,18.7904,98.9847
2016-03-25,25,3,1.00,110.6,0,6,2016,18.7904,98.9847
2016-03-25,25,3,1.00,108.4,0,7,2016,18.7904,98.9847
2016-03-25,25,3,1.00,119.1,0,8,2016,18.7904,98.9847
2016-03-25,25,3,1.00,115.0,0,9,2016,18.7904,98.9847
2016-03-25,25,3,1.00,120.0,0,10,2016,18.7904,98.9847
2016-03-25,25,3,1.00,119.4,0,11,2016,18.7904,98.9847
2016-03-25,25,3,1.00,116.7,0,12,2016,18.7904,98.9847
2016-03-25,25,3,1.00,104.5,0,13,2016,18.7904,98.9847
2016-03-25,25,3,1.00,98.8,0,14,2016,18.7904,98.9847
2016-03-25,25,3,1.00,91.6,0,15,2016,18.7904,98.9847
2016-03-25,25,3,1.00,95.0,0,16,2016,18.7904,98.9847
2016-03-25,25,3,1.00,92.1,0,17,2016,18.7904,98.9847
2016-03-25,25,3,1.00,93.0,0,18,2016,18.7904,98.9847
2016-03-25,25,3,1.00,99.3,0,19,2016,18.7904,98.9847
2016-03-25,25,3,1.00,103.3,0,20,2016,18.7904,98.9847
2016-03-25,25,3,1.00,103.5,0,21,2016,18.7904,98.9847
2016-03-25,25,3,1.00,106.1,0,22,2016,18.7904,98.9847
2016-03-25,25,3,1.00,101.2,0,23,2016,18.7904,98.9847
2016-03-26,26,3,1.00,89.0,0,0,2016,18.7904,98.9847
2016-03-26,26,3,1.00,78.2,0,1,2016,18.7904,98.9847
2016-03-26,26,3,1.00,68.7,0,2,2016,18.7904,98.9847
2016-03-26,26,3,1.00,64.6,0,3,2016,18.7904,98.9847
2016-03-26,26,3,1.00,65.6,0,4,2016,18.7904,98.9847
2016-03-26,26,3,1.00,66.1,0,5,2016,18.7904,98.9847
2016-03-26,26,3,1.00,66.7,0,6,2016,18.7904,98.9847
2016-03-26,26,3,0.00,76.5,0,7,2016,18.7904,98.9847
2016-03-26,26,3,0.00,79.5,0,8,2016,18.7904,98.9847
2016-03-26,26,3,0.00,80.7,0,9,2016,18.7904,98.9847
2016-03-26,26,3,0.00,81.1,0,10,2016,18.7904,98.9847
2016-03-26,26,3,0.00,81.3,0,11,2016,18.7904,98.9847
2016-03-26,26,3,0.00,79.1,0,12,2016,18.7904,98.9847
2016-03-26,26,3,0.00,75.4,0,13,2016,18.7904,98.9847
2016-03-26,26,3,0.00,73.7,0,14,2016,18.7904,98.9847
2016-03-26,26,3,0.00,74.3,0,15,2016,18.7904,98.9847
2016-03-26,26,3,0.00,74.1,0,16,2016,18.7904,98.9847
2016-03-26,26,3,0.00,79.5,0,17,2016,18.7904,98.9847
2016-03-26,26,3,0.00,85.4,0,18,2016,18.7904,98.9847
2016-03-26,26,3,0.00,87.3,0,19,2016,18.7904,98.9847
2016-03-26,26,3,1.00,100.5,0,20,2016,18.7904,98.9847
2016-03-26,26,3,1.00,104.9,0,21,2016,18.7904,98.9847
2016-03-26,26,3,1.00,103.4,0,22,2016,18.7904,98.9847
2016-03-26,26,3,1.00,78.5,0,23,2016,18.7904,98.9847
2016-03-27,27,3,1.00,69.0,0,0,2016,18.7904,98.9847
2016-03-27,27,3,1.00,61.5,0,1,2016,18.7904,98.9847
2016-03-27,27,3,1.00,60.5,0,2,2016,18.7904,98.9847
2016-03-27,27,3,1.00,67.0,0,3,2016,18.7904,98.9847
2016-03-27,27,3,0.00,69.4,0,4,2016,18.7904,98.9847
2016-03-27,27,3,0.00,67.6,0,5,2016,18.7904,98.9847
2016-03-27,27,3,1.00,70.6,0,6,2016,18.7904,98.9847
2016-03-27,27,3,1.00,69.2,0,7,2016,18.7904,98.9847
2016-03-27,27,3,1.00,70.9,0,8,2016,18.7904,98.9847
2016-03-27,27,3,1.00,67.8,0,9,2016,18.7904,98.9847
2016-03-27,27,3,0.00,63.1,0,10,2016,18.7904,98.9847
2016-03-27,27,3,0.00,59.5,0,11,2016,18.7904,98.9847
2016-03-27,27,3,0.00,61.9,0,12,2016,18.7904,98.9847
2016-03-27,27,3,0.00,62.0,0,13,2016,18.7904,98.9847
2016-03-27,27,3,0.00,55.7,0,14,2016,18.7904,98.9847
2016-03-27,27,3,0.00,58.7,0,15,2016,18.7904,98.9847
2016-03-27,27,3,0.00,59.4,0,16,2016,18.7904,98.9847
2016-03-27,27,3,0.00,62.5,0,17,2016,18.7904,98.9847
2016-03-27,27,3,0.00,62.9,0,18,2016,18.7904,98.9847
2016-03-27,27,3,1.00,68.3,0,19,2016,18.7904,98.9847
2016-03-27,27,3,1.00,84.3,0,20,2016,18.7904,98.9847
2016-03-27,27,3,1.00,94.7,0,21,2016,18.7904,98.9847
2016-03-27,27,3,1.00,98.8,0,22,2016,18.7904,98.9847
2016-03-27,27,3,1.00,94.6,0,23,2016,18.7904,98.9847
2016-03-28,28,3,1.00,56.5,0,0,2016,18.7904,98.9847
2016-03-28,28,3,1.00,52.0,0,1,2016,18.7904,98.9847
2016-03-28,28,3,1.00,39.9,0,3,2016,18.7904,98.9847
2016-03-28,28,3,0.00,42.9,0,4,2016,18.7904,98.9847
2016-03-28,28,3,1.00,42.8,0,5,2016,18.7904,98.9847
2016-03-28,28,3,1.00,44.1,0,6,2016,18.7904,98.9847
2016-03-28,28,3,1.00,45.2,0,7,2016,18.7904,98.9847
2016-03-28,28,3,1.00,51.8,0,8,2016,18.7904,98.9847
2016-03-28,28,3,0.00,65.7,0,9,2016,18.7904,98.9847
2016-03-28,28,3,0.00,59.7,0,10,2016,18.7904,98.9847
2016-03-28,28,3,0.00,58.6,0,11,2016,18.7904,98.9847
2016-03-28,28,3,0.00,59.1,0,12,2016,18.7904,98.9847
2016-03-28,28,3,0.00,64.6,0,13,2016,18.7904,98.9847
2016-03-28,28,3,0.00,59.0,0,14,2016,18.7904,98.9847
2016-03-28,28,3,0.00,55.1,0,15,2016,18.7904,98.9847
2016-03-28,28,3,0.00,61.1,0,16,2016,18.7904,98.9847
2016-03-28,28,3,0.00,64.0,0,18,2016,18.7904,98.9847
2016-03-28,28,3,1.00,84.4,0,19,2016,18.7904,98.9847
2016-03-28,28,3,1.00,76.9,0,20,2016,18.7904,98.9847
2016-03-28,28,3,1.00,76.4,0,21,2016,18.7904,98.9847
2016-03-28,28,3,1.00,65.4,0,22,2016,18.7904,98.9847
2016-03-28,28,3,1.00,61.3,0,23,2016,18.7904,98.9847
2016-03-29,29,3,1.00,60.6,0,0,2016,18.7904,98.9847
2016-03-29,29,3,1.00,52.5,0,1,2016,18.7904,98.9847
2016-03-29,29,3,1.00,50.4,0,2,2016,18.7904,98.9847
2016-03-29,29,3,1.00,45.1,0,3,2016,18.7904,98.9847
2016-03-29,29,3,1.00,39.4,0,4,2016,18.7904,98.9847
2016-03-29,29,3,1.00,37.5,0,5,2016,18.7904,98.9847
2016-03-29,29,3,1.00,43.7,0,6,2016,18.7904,98.9847
2016-03-29,29,3,1.00,46.5,0,7,2016,18.7904,98.9847
2016-03-29,29,3,1.00,57.4,0,8,2016,18.7904,98.9847
2016-03-29,29,3,1.00,59.3,0,9,2016,18.7904,98.9847
2016-03-29,29,3,1.00,57.8,0,10,2016,18.7904,98.9847
2016-03-29,29,3,1.00,59.2,0,11,2016,18.7904,98.9847
2016-03-29,29,3,1.00,65.4,0,12,2016,18.7904,98.9847
2016-03-29,29,3,1.00,67.7,0,13,2016,18.7904,98.9847
2016-03-29,29,3,1.00,71.4,0,14,2016,18.7904,98.9847
2016-03-29,29,3,1.00,71.3,0,15,2016,18.7904,98.9847
2016-03-29,29,3,1.00,70.9,0,16,2016,18.7904,98.9847
2016-03-29,29,3,1.00,68.8,0,17,2016,18.7904,98.9847
2016-03-29,29,3,1.00,80.2,0,18,2016,18.7904,98.9847
2016-03-29,29,3,1.00,83.3,0,19,2016,18.7904,98.9847
2016-03-29,29,3,1.00,83.4,0,20,2016,18.7904,98.9847
2016-03-29,29,3,1.00,76.8,0,21,2016,18.7904,98.9847
2016-03-29,29,3,1.00,76.2,0,22,2016,18.7904,98.9847
2016-03-29,29,3,1.00,78.3,0,23,2016,18.7904,98.9847
2016-03-30,30,3,1.00,72.1,0,0,2016,18.7904,98.9847
2016-03-30,30,3,1.00,76.2,0,1,2016,18.7904,98.9847
2016-03-30,30,3,1.00,76.1,0,2,2016,18.7904,98.9847
2016-03-30,30,3,1.00,63.5,0,3,2016,18.7904,98.9847
2016-03-30,30,3,1.00,49.9,0,4,2016,18.7904,98.9847
2016-03-30,30,3,1.00,47.1,0,5,2016,18.7904,98.9847
2016-03-30,30,3,1.00,55.6,0,6,2016,18.7904,98.9847
2016-03-30,30,3,1.00,62.3,0,7,2016,18.7904,98.9847
2016-03-30,30,3,1.00,66.1,0,8,2016,18.7904,98.9847
2016-03-30,30,3,1.00,71.5,0,9,2016,18.7904,98.9847
2016-03-30,30,3,1.00,72.0,0,10,2016,18.7904,98.9847
2016-03-30,30,3,1.00,70.2,0,11,2016,18.7904,98.9847
2016-03-30,30,3,1.00,66.6,0,12,2016,18.7904,98.9847
2016-03-30,30,3,1.00,70.3,0,13,2016,18.7904,98.9847
2016-03-30,30,3,1.00,74.3,0,14,2016,18.7904,98.9847
2016-03-30,30,3,1.00,82.6,0,15,2016,18.7904,98.9847
2016-03-30,30,3,1.00,85.0,0,16,2016,18.7904,98.9847
2016-03-30,30,3,1.00,90.9,0,17,2016,18.7904,98.9847
2016-03-30,30,3,1.00,122.6,0,18,2016,18.7904,98.9847
2016-03-30,30,3,1.00,131.9,0,19,2016,18.7904,98.9847
2016-03-30,30,3,1.00,123.6,0,20,2016,18.7904,98.9847
2016-03-30,30,3,1.00,128.1,0,21,2016,18.7904,98.9847
2016-03-30,30,3,1.00,133.1,0,22,2016,18.7904,98.9847
2016-03-30,30,3,1.00,118.0,0,23,2016,18.7904,98.9847
2016-03-31,31,3,1.00,102.4,0,0,2016,18.7904,98.9847
2016-03-31,31,3,1.00,92.7,0,1,2016,18.7904,98.9847
2016-03-31,31,3,1.00,74.5,0,3,2016,18.7904,98.9847
2016-03-31,31,3,1.00,58.0,0,4,2016,18.7904,98.9847
2016-03-31,31,3,1.00,57.1,0,5,2016,18.7904,98.9847
2016-03-31,31,3,1.00,52.9,0,6,2016,18.7904,98.9847
2016-03-31,31,3,1.00,78.4,0,9,2016,18.7904,98.9847
2016-03-31,31,3,1.00,81.7,0,10,2016,18.7904,98.9847
2016-03-31,31,3,1.00,75.7,0,11,2016,18.7904,98.9847
2016-03-31,31,3,1.00,77.9,0,12,2016,18.7904,98.9847
2016-03-31,31,3,1.00,73.1,0,13,2016,18.7904,98.9847
2016-03-31,31,3,1.00,74.5,0,14,2016,18.7904,98.9847
2016-03-31,31,3,1.00,61.1,0,15,2016,18.7904,98.9847
2016-03-31,31,3,1.00,67.9,0,16,2016,18.7904,98.9847
2016-03-31,31,3,1.00,78.6,0,17,2016,18.7904,98.9847
2016-03-31,31,3,1.00,85.6,0,18,2016,18.7904,98.9847
2016-03-31,31,3,1.00,97.9,0,19,2016,18.7904,98.9847
2016-03-31,31,3,1.00,95.5,0,20,2016,18.7904,98.9847
2016-03-31,31,3,1.00,97.2,0,21,2016,18.7904,98.9847
2016-03-31,31,3,1.00,88.0,0,22,2016,18.7904,98.9847
2016-03-31,31,3,1.00,73.2,0,23,2016,18.7904,98.9847
2016-04-01,1,4,1.00,62.1,0,0,2016,18.7904,98.9847
2016-04-01,1,4,1.00,35.6,0,1,2016,18.7904,98.9847
2016-04-01,1,4,1.00,56.0,0,2,2016,18.7904,98.9847
2016-04-01,1,4,1.00,43.6,0,3,2016,18.7904,98.9847
2016-04-01,1,4,1.00,31.3,0,4,2016,18.7904,98.9847
2016-04-01,1,4,1.00,28.6,0,5,2016,18.7904,98.9847
2016-04-01,1,4,1.00,31.5,0,6,2016,18.7904,98.9847
2016-04-01,1,4,1.00,32.6,0,7,2016,18.7904,98.9847
2016-04-01,1,4,1.00,18.9,0,8,2016,18.7904,98.9847
2016-04-01,1,4,1.00,25.2,0,9,2016,18.7904,98.9847
2016-04-01,1,4,1.00,33.8,0,10,2016,18.7904,98.9847
2016-04-01,1,4,1.00,41.6,0,11,2016,18.7904,98.9847
2016-04-01,1,4,1.00,44.2,0,12,2016,18.7904,98.9847
2016-04-01,1,4,1.00,53.2,0,13,2016,18.7904,98.9847
2016-04-01,1,4,1.00,56.5,0,14,2016,18.7904,98.9847
2016-04-01,1,4,1.00,60.4,0,15,2016,18.7904,98.9847
2016-04-01,1,4,1.00,59.0,0,16,2016,18.7904,98.9847
2016-04-01,1,4,1.00,62.9,0,17,2016,18.7904,98.9847
2016-04-01,1,4,1.00,66.3,0,18,2016,18.7904,98.9847
2016-04-01,1,4,1.00,72.6,0,19,2016,18.7904,98.9847
2016-04-01,1,4,1.00,70.8,0,20,2016,18.7904,98.9847
2016-04-01,1,4,1.00,74.6,0,21,2016,18.7904,98.9847
2016-04-01,1,4,1.00,71.4,0,22,2016,18.7904,98.9847
2016-04-01,1,4,1.00,78.2,0,23,2016,18.7904,98.9847
2016-04-02,2,4,1.00,54.9,0,0,2016,18.7904,98.9847
2016-04-02,2,4,1.00,41.8,0,1,2016,18.7904,98.9847
2016-04-02,2,4,1.00,40.2,0,2,2016,18.7904,98.9847
2016-04-02,2,4,1.00,34.4,0,3,2016,18.7904,98.9847
2016-04-02,2,4,1.00,35.4,0,4,2016,18.7904,98.9847
2016-04-02,2,4,1.00,29.7,0,5,2016,18.7904,98.9847
2016-04-02,2,4,1.00,35.8,0,6,2016,18.7904,98.9847
2016-04-02,2,4,1.00,39.0,0,7,2016,18.7904,98.9847
2016-04-02,2,4,1.00,53.6,0,8,2016,18.7904,98.9847
2016-04-02,2,4,1.00,66.9,0,9,2016,18.7904,98.9847
2016-04-02,2,4,1.00,69.8,0,10,2016,18.7904,98.9847
2016-04-02,2,4,1.00,72.5,0,11,2016,18.7904,98.9847
2016-04-02,2,4,1.00,59.9,0,12,2016,18.7904,98.9847
2016-04-02,2,4,1.00,59.6,0,13,2016,18.7904,98.9847
2016-04-02,2,4,1.00,92.0,0,14,2016,18.7904,98.9847
2016-04-02,2,4,1.00,88.6,0,15,2016,18.7904,98.9847
2016-04-02,2,4,1.00,82.8,0,16,2016,18.7904,98.9847
2016-04-02,2,4,1.00,77.4,0,17,2016,18.7904,98.9847
2016-04-02,2,4,1.00,82.8,0,18,2016,18.7904,98.9847
2016-04-02,2,4,1.00,88.6,0,19,2016,18.7904,98.9847
2016-04-02,2,4,1.00,87.6,0,20,2016,18.7904,98.9847
2016-04-02,2,4,1.00,90.1,0,21,2016,18.7904,98.9847
2016-04-02,2,4,1.00,80.7,0,22,2016,18.7904,98.9847
2016-04-02,2,4,1.00,72.4,0,23,2016,18.7904,98.9847
2016-04-03,3,4,1.00,71.9,0,0,2016,18.7904,98.9847
2016-04-03,3,4,1.00,68.4,0,1,2016,18.7904,98.9847
2016-04-03,3,4,1.00,70.1,0,2,2016,18.7904,98.9847
2016-04-03,3,4,1.00,66.6,0,3,2016,18.7904,98.9847
2016-04-03,3,4,1.00,62.0,0,4,2016,18.7904,98.9847
2016-04-03,3,4,1.00,61.7,0,5,2016,18.7904,98.9847
2016-04-03,3,4,1.00,77.3,0,6,2016,18.7904,98.9847
2016-04-03,3,4,1.00,75.3,0,7,2016,18.7904,98.9847
2016-04-03,3,4,1.00,68.6,0,8,2016,18.7904,98.9847
2016-04-03,3,4,1.00,74.9,0,9,2016,18.7904,98.9847
2016-04-03,3,4,1.00,75.4,0,10,2016,18.7904,98.9847
2016-04-03,3,4,1.00,70.6,0,11,2016,18.7904,98.9847
2016-04-03,3,4,1.00,77.7,0,12,2016,18.7904,98.9847
2016-04-03,3,4,1.00,75.1,0,13,2016,18.7904,98.9847
2016-04-03,3,4,1.00,70.6,0,14,2016,18.7904,98.9847
2016-04-03,3,4,1.00,69.9,0,15,2016,18.7904,98.9847
2016-04-03,3,4,1.00,72.1,0,16,2016,18.7904,98.9847
2016-04-03,3,4,1.00,73.7,0,17,2016,18.7904,98.9847
2016-04-03,3,4,1.00,82.7,0,18,2016,18.7904,98.9847
2016-04-03,3,4,1.00,89.5,0,19,2016,18.7904,98.9847
2016-04-03,3,4,1.00,88.3,0,20,2016,18.7904,98.9847
2016-04-03,3,4,1.00,89.4,0,21,2016,18.7904,98.9847
2016-04-03,3,4,1.00,92.8,0,22,2016,18.7904,98.9847
2016-04-03,3,4,1.00,101.8,0,23,2016,18.7904,98.9847
2016-04-04,4,4,1.00,84.5,0,0,2016,18.7904,98.9847
2016-04-04,4,4,1.00,63.2,0,1,2016,18.7904,98.9847
2016-04-04,4,4,1.00,55.1,0,2,2016,18.7904,98.9847
2016-04-04,4,4,1.00,56.6,0,3,2016,18.7904,98.9847
2016-04-04,4,4,1.00,61.8,0,4,2016,18.7904,98.9847
2016-04-04,4,4,1.00,48.7,0,5,2016,18.7904,98.9847
2016-04-04,4,4,1.00,45.6,0,6,2016,18.7904,98.9847
2016-04-04,4,4,1.00,54.4,0,7,2016,18.7904,98.9847
2016-04-04,4,4,1.00,75.9,0,8,2016,18.7904,98.9847
2016-04-04,4,4,1.00,89.8,0,9,2016,18.7904,98.9847
2016-04-04,4,4,1.00,79.0,0,10,2016,18.7904,98.9847
2016-04-04,4,4,1.00,75.9,0,11,2016,18.7904,98.9847
2016-04-04,4,4,1.00,75.5,0,12,2016,18.7904,98.9847
2016-04-04,4,4,1.00,71.9,0,13,2016,18.7904,98.9847
2016-04-04,4,4,1.00,71.5,0,14,2016,18.7904,98.9847
2016-04-04,4,4,1.00,74.5,0,15,2016,18.7904,98.9847
2016-04-04,4,4,1.00,73.3,0,16,2016,18.7904,98.9847
2016-04-04,4,4,1.00,74.8,0,17,2016,18.7904,98.9847
2016-04-04,4,4,1.00,75.4,0,18,2016,18.7904,98.9847
